dialog_id,mode,ref_len,hyp_len,jaccard,bleu_dialog,grice_dialog_mean,grice_dialog_median,grice_dialog_min,grice_dialog_max,grice_turn_count,grice_total_units
MUL0131.json,strict,59,56,0.3125,11.601022955584112,4.87037037037037,5.0,1.0,6.0,18,28
MUL0132.json,strict,56,51,0.2916666666666667,24.141500744812472,5.317708333333333,5.0,4.0,7.0,16,27
MUL0133.json,strict,50,43,0.24,15.627538173523693,5.089285714285714,5.125,1.0,7.0,14,23
MUL0134.json,strict,65,57,0.2586206896551724,19.992661809371207,5.231481481481482,5.25,4.0,7.0,18,29
MUL0135.json,strict,80,56,0.3214285714285714,11.63468865746245,5.125,5.0,4.0,7.0,20,33
MUL0136.json,strict,75,64,0.2258064516129032,19.70356323515501,5.37037037037037,5.166666666666666,4.0,7.0,18,32
MUL0137.json,strict,85,66,0.3018867924528302,19.488750519897486,5.16025641025641,5.0,2.0,7.0,26,41
MUL0138.json,strict,85,58,0.25,8.117954811518691,5.303030303030304,5.0,4.0,7.0,22,29
MUL0139.json,strict,73,50,0.3214285714285714,16.791691051426636,5.151515151515151,5.0,4.0,7.0,22,31
MUL0140.json,strict,88,65,0.2857142857142857,13.403957230072232,5.173611111111112,5.0,4.0,7.0,24,41
MUL0141.json,strict,82,61,0.2258064516129032,15.806233745263226,5.183333333333334,5.0,4.0,6.0,20,35
MUL0142.json,strict,74,67,0.2753623188405797,23.22242943131048,4.975,5.0,1.5,6.0,20,33
MUL0143.json,strict,95,79,0.273972602739726,24.63636375860374,5.174242424242424,5.0,4.0,7.0,22,36
MUL0144.json,strict,63,47,0.3191489361702128,19.330028696577607,5.260416666666667,5.0,4.0,7.0,16,26
MUL0145.json,strict,58,59,0.3818181818181818,33.180070766697455,5.15,5.0,4.0,7.0,20,24
MUL0146.json,strict,58,48,0.3953488372093023,22.297277698308346,5.104166666666667,5.0,4.0,7.0,16,25
MUL0147.json,strict,58,51,0.3469387755102041,27.715098264168716,5.25,5.833333333333334,1.5,7.0,16,30
MUL0148.json,strict,61,39,0.2727272727272727,12.631166184787585,4.976190476190476,5.0,3.5,6.0,14,24
MUL0149.json,strict,59,57,0.25,25.39381218344776,5.208333333333333,5.0,4.0,6.0,16,27
MUL0150.json,strict,50,40,0.2666666666666666,12.251429080974464,5.196428571428571,5.0,4.333333333333333,6.0,14,29
MUL0151.json,strict,58,45,0.3260869565217391,17.89202186504874,5.416666666666667,5.0,4.5,7.0,16,25
MUL0152.json,strict,63,57,0.5102040816326531,31.884002835310607,5.305555555555555,5.0,4.5,7.0,18,27
MUL0153.json,strict,43,32,0.3243243243243243,15.737615060193209,5.0,5.0,4.0,7.0,10,14
MUL0154.json,strict,60,53,0.3035714285714285,24.731481651938903,5.302083333333333,5.0,4.0,7.0,16,29
MUL0155.json,strict,90,65,0.2083333333333333,11.070392278309589,5.068181818181818,5.0,4.0,6.0,22,34
MUL0156.json,strict,87,59,0.3018867924528302,14.660149108087015,5.034090909090909,5.0,4.0,6.0,22,35
MUL0157.json,strict,93,83,0.3013698630136986,19.88159239731996,5.194444444444445,5.0,3.5,6.0,24,41
MUL0158.json,strict,80,60,0.328125,18.1140073517472,5.212121212121212,5.0,4.0,7.0,22,33
MUL0159.json,strict,63,49,0.2678571428571428,10.41806014415171,5.00925925925926,5.0,1.0,6.0,18,32
MUL0160.json,strict,87,76,0.34375,27.078358260998023,5.104166666666667,5.0,4.0,6.0,24,36
MUL0161.json,strict,68,60,0.3333333333333333,31.71055232244594,5.223958333333333,5.125,4.0,6.0,16,31
MUL0162.json,strict,78,51,0.3333333333333333,14.34444273702111,5.302083333333333,5.0,4.0,7.0,16,28
MUL0163.json,strict,83,63,0.3220338983050847,22.587687505657133,5.326388888888888,5.0,4.0,7.0,24,37
MUL0164.json,strict,53,43,0.3260869565217391,28.22443680256577,5.107142857142857,5.0,2.0,7.0,14,22
MUL0165.json,strict,47,37,0.2093023255813953,6.311322453378234,5.059523809523809,5.0,4.0,7.0,14,22
MUL0166.json,strict,38,36,0.4333333333333333,22.20656116897007,5.083333333333333,5.0,4.0,6.0,12,19
MUL0167.json,strict,66,46,0.2790697674418604,14.025212055983491,5.190476190476191,5.0,3.5,6.0,14,25
MUL0168.json,strict,40,39,0.5,28.97975439197244,4.857142857142857,5.0,2.5,7.0,14,19
MUL0169.json,strict,78,74,0.3157894736842105,27.16640832913558,5.166666666666667,5.0,4.0,6.333333333333333,22,38
MUL0170.json,strict,72,54,0.2786885245901639,16.513220594536932,5.185185185185185,5.0,4.5,6.0,18,35
MUL0171.json,strict,48,37,0.3111111111111111,22.45520171188581,5.270833333333333,5.25,4.0,7.0,12,22
MUL0172.json,strict,53,40,0.3404255319148936,25.44024463872729,5.11904761904762,5.0,4.0,6.0,14,22
MUL0173.json,strict,70,61,0.2711864406779661,21.805439919959355,5.166666666666666,5.0,4.0,7.0,20,32
MUL0174.json,strict,70,62,0.3653846153846153,22.53103043765834,5.305555555555555,5.0,4.0,7.0,18,32
MUL0175.json,strict,49,38,0.2941176470588235,15.158954701838526,5.464285714285714,5.25,4.0,7.0,14,20
MUL0176.json,strict,95,77,0.3333333333333333,14.02134931745812,5.160714285714286,5.0,4.0,6.0,28,43
MUL0177.json,strict,65,51,0.3529411764705882,21.07311962205168,5.416666666666667,5.0,4.0,7.0,16,27
MUL0178.json,strict,88,60,0.2923076923076923,17.688355518149415,5.101851851851851,5.0,4.0,6.0,18,33
MUL0179.json,strict,49,39,0.3255813953488372,23.346110713861226,5.071428571428571,5.0,4.5,6.0,14,24
MUL0180.json,strict,82,54,0.2678571428571428,10.687813889566211,4.958333333333333,5.0,4.333333333333333,6.0,18,36
MUL0181.json,strict,63,41,0.3333333333333333,11.13703744169453,5.160714285714286,5.0,3.5,6.0,14,26
MUL0182.json,strict,68,48,0.2692307692307692,20.062475233295466,5.119791666666667,5.125,1.5,7.0,16,28
MUL0183.json,strict,99,82,0.2857142857142857,16.92103260977843,5.272222222222222,5.0,4.0,7.0,30,48
MUL0184.json,strict,78,58,0.3508771929824561,18.963320592600688,4.946969696969696,5.0,2.0,6.0,22,34
MUL0185.json,strict,62,50,0.3658536585365853,24.84585650311608,5.194444444444445,5.0,4.0,6.333333333333333,18,30
MUL0186.json,strict,83,62,0.2372881355932203,15.63529089263817,5.045454545454546,5.0,2.0,7.0,22,33
MUL0187.json,strict,69,48,0.2459016393442623,11.03876001257088,4.8125,5.0,2.0,6.0,20,32
MUL0188.json,strict,86,74,0.3225806451612903,26.895711737622108,4.9,5.0,2.0,6.0,20,38
